Municipio,Fecha,Casos,Casos7,Casos14
(Altres Municipis),2021-06-15,1.0,1.0,1.0
(Altres Municipis),2021-06-16,1.0,2.0,2.0
(Altres Municipis),2021-06-17,1.0,3.0,3.0
(Altres Municipis),2021-06-18,1.0,4.0,4.0
(Altres Municipis),2021-06-19,1.0,5.0,5.0
(Altres Municipis),2021-06-20,1.0,6.0,6.0
(Altres Municipis),2021-06-21,1.0,7.0,7.0
(Altres Municipis),2021-06-22,2.0,9.0,9.0
(Altres Municipis),2021-06-23,2.0,10.0,11.0
(Altres Municipis),2021-06-24,1.0,10.0,12.0
(Altres Municipis),2021-06-25,2.0,11.0,14.0
(Altres Municipis),2021-06-26,3.25,13.25,17.25
(Altres Municipis),2021-06-27,4.5,16.75,21.75
(Altres Municipis),2021-06-28,7.0,22.75,28.75
(Altres Municipis),2021-06-29,8.0,29.75,36.75
(Altres Municipis),2021-06-30,13.0,40.75,48.75
(Altres Municipis),2021-07-01,10.0,48.75,57.75
(Altres Municipis),2021-07-02,6.0,53.75,62.75
(Altres Municipis),2021-07-03,2.0,53.75,63.75
(Altres Municipis),2021-07-04,2.0,52.5,64.75
(Altres Municipis),2021-07-05,7.0,55.0,70.75
(Altres Municipis),2021-07-06,16.0,64.0,85.75
(Altres Municipis),2021-07-07,8.0,64.0,91.75
(Altres Municipis),2021-07-08,19.0,70.0,108.75
(Altres Municipis),2021-07-09,12.0,72.0,119.75
(Altres Municipis),2021-07-10,5.0,71.0,122.75
(Altres Municipis),2021-07-11,13.0,82.0,132.5
(Altres Municipis),2021-07-12,13.0,93.0,141.0
(Altres Municipis),2021-07-13,15.0,101.0,149.0
(Altres Municipis),2021-07-14,8.0,93.0,149.0
(Altres Municipis),2021-07-15,14.0,99.0,150.0
(Altres Municipis),2021-07-16,12.0,92.0,152.0
(Altres Municipis),2021-07-17,7.0,87.0,153.0
(Altres Municipis),2021-07-18,10.0,92.0,161.0
(Altres Municipis),2021-07-19,17.0,96.0,176.0
(Altres Municipis),2021-07-20,12.0,95.0,181.0
(Altres Municipis),2021-07-21,8.0,88.0,173.0
(Altres Municipis),2021-07-22,6.0,86.0,171.0
(Altres Municipis),2021-07-23,7.0,79.0,159.0
(Altres Municipis),2021-07-24,4.0,71.0,151.0
(Altres Municipis),2021-07-25,7.0,71.0,153.0
(Altres Municipis),2021-07-26,11.0,72.0,151.0
(Altres Municipis),2021-07-27,5.0,60.0,143.0
(Altres Municipis),2021-07-28,5.0,53.0,133.0
(Altres Municipis),2021-07-29,9.0,54.0,134.0
(Altres Municipis),2021-07-30,4.0,52.0,124.0
(Altres Municipis),2021-07-31,1.0,46.0,113.0
Abrera,2021-06-15,1.0,1.0,1.0
Abrera,2021-06-16,1.0,2.0,2.0
Abrera,2021-06-17,2.0,4.0,4.0
Abrera,2021-06-18,1.67,5.67,5.67
Abrera,2021-06-19,1.0,6.67,6.67
Abrera,2021-06-20,2.0,8.67,8.67
Abrera,2021-06-21,2.0,10.67,10.67
Abrera,2021-06-22,2.0,12.67,12.67
Abrera,2021-06-23,1.67,13.34,14.34
Abrera,2021-06-24,1.0,13.34,15.34
Abrera,2021-06-25,1.0,12.34,16.34
Abrera,2021-06-26,1.0,11.67,17.34
Abrera,2021-06-27,1.0,11.67,18.34
Abrera,2021-06-28,5.0,14.67,23.34
Abrera,2021-06-29,7.0,19.67,30.34
Abrera,2021-06-30,3.0,20.67,32.34
Abrera,2021-07-01,5.0,24.0,36.34
Abrera,2021-07-02,5.0,28.0,39.34
Abrera,2021-07-03,3.0,30.0,40.67
Abrera,2021-07-04,1.0,30.0,40.67
Abrera,2021-07-05,14.0,43.0,52.67
Abrera,2021-07-06,10.0,48.0,60.67
Abrera,2021-07-07,17.0,58.0,75.67
Abrera,2021-07-08,22.0,77.0,96.0
Abrera,2021-07-09,15.0,87.0,110.0
Abrera,2021-07-10,4.0,86.0,113.0
Abrera,2021-07-11,2.0,85.0,114.0
Abrera,2021-07-12,10.0,94.0,123.0
Abrera,2021-07-13,10.0,90.0,128.0
Abrera,2021-07-14,4.0,84.0,125.0
Abrera,2021-07-15,9.0,76.0,131.0
Abrera,2021-07-16,7.0,61.0,133.0
Abrera,2021-07-17,1.0,47.0,129.0
Abrera,2021-07-18,3.0,46.0,129.0
Abrera,2021-07-19,15.0,59.0,143.0
Abrera,2021-07-20,12.0,61.0,141.0
Abrera,2021-07-21,5.0,56.0,136.0
Abrera,2021-07-22,4.0,56.0,123.0
Abrera,2021-07-23,24.0,71.0,125.0
Abrera,2021-07-24,4.0,68.0,114.0
Abrera,2021-07-25,3.0,70.0,113.0
Abrera,2021-07-26,9.0,76.0,120.0
Abrera,2021-07-27,9.0,70.0,119.0
Abrera,2021-07-28,13.0,71.0,122.0
Abrera,2021-07-29,5.0,71.0,123.0
Abrera,2021-07-30,7.0,74.0,121.0
Ademuz,2021-07-01,6.86,48.0,96.43
Ademuz,2021-07-02,6.86,48.0,96.43
Ademuz,2021-07-03,6.86,48.0,96.43
Ademuz,2021-07-04,6.86,48.0,96.43
Ademuz,2021-07-05,6.86,48.0,96.43
Ademuz,2021-07-06,22.36,156.5,313.4
Ademuz,2021-07-07,37.86,265.0,530.38
Ademuz,2021-07-08,68.86,482.0,964.32
Ademuz,2021-07-09,81.21,568.5,1137.9
Ademuz,2021-07-10,93.64,655.5,1311.48
Ademuz,2021-07-11,106.07,742.5,1485.05
Ademuz,2021-07-12,130.86,916.0,1832.21
Ademuz,2021-07-13,161.86,1133.0,2266.15
Ademuz,2021-07-14,192.86,1350.0,2700.09
Ademuz,2021-07-15,254.79,1783.5,3567.98
Ademuz,2021-07-16,249.29,1745.0,3490.84
Ademuz,2021-07-17,243.79,1706.5,3413.69
Ademuz,2021-07-18,238.29,1668.0,3336.55
Ademuz,2021-07-19,227.29,1591.0,3182.26
Ademuz,2021-07-20,227.29,1591.0,3182.26
Ademuz,2021-07-21,227.29,1591.0,3182.26
Ademuz,2021-07-22,227.29,1591.0,3182.26
Ademuz,2021-07-23,198.36,1388.5,2777.24
Ademuz,2021-07-24,169.43,1186.0,2372.23
Ademuz,2021-07-25,140.5,983.5,1967.21
Ademuz,2021-07-26,82.64,578.5,1157.18
Ademuz,2021-07-27,82.64,578.5,1157.18
Ademuz,2021-07-28,82.64,578.5,1157.18
Ademuz,2021-07-29,82.64,578.5,1157.18
Ador,2021-07-01,8.21,57.5,115.61
Ador,2021-07-02,9.07,63.5,127.17
Ador,2021-07-03,9.86,69.0,138.73
Ador,2021-07-04,10.71,75.0,150.29
Ador,2021-07-05,12.36,86.5,173.41
Ador,2021-07-06,17.5,122.5,245.67
Ador,2021-07-07,22.64,158.5,317.92
Ador,2021-07-08,33.0,231.0,462.43
Ador,2021-07-09,37.14,260.0,520.23
Ador,2021-07-10,41.29,289.0,578.04
Ador,2021-07-11,45.36,317.5,635.84
Ador,2021-07-12,53.64,375.5,751.45
Ador,2021-07-13,57.79,404.5,809.25
Ador,2021-07-14,61.93,433.5,867.05
Ador,2021-07-15,70.14,491.0,982.66
Ador,2021-07-16,72.64,508.5,1017.34
Ador,2021-07-17,75.14,526.0,1052.02
Ador,2021-07-18,77.57,543.0,1086.71
Ador,2021-07-19,82.57,578.0,1156.07
Ador,2021-07-20,82.57,578.0,1156.07
Ador,2021-07-21,82.57,578.0,1156.07
Ador,2021-07-22,82.57,578.0,1156.07
Ador,2021-07-23,80.07,560.5,1121.39
Ador,2021-07-24,77.57,543.0,1086.71
Ador,2021-07-25,75.14,526.0,1052.02
Ador,2021-07-26,70.14,491.0,982.66
Ador,2021-07-27,74.29,520.0,1040.46
Ador,2021-07-28,78.43,549.0,1098.27
Ador,2021-07-29,86.64,606.5,1213.87
Adsubia,2021-07-01,0.0,0.0,0.0
Adsubia,2021-07-02,0.0,0.0,0.0
Adsubia,2021-07-03,0.0,0.0,0.0
Adsubia,2021-07-04,0.0,0.0,0.0
Adsubia,2021-07-05,0.0,0.0,0.0
Adsubia,2021-07-06,0.0,0.0,0.0
Adsubia,2021-07-07,0.0,0.0,0.0
Adsubia,2021-07-08,0.0,0.0,0.0
Adsubia,2021-07-09,0.0,0.0,0.0
Adsubia,2021-07-10,0.0,0.0,0.0
Adsubia,2021-07-11,0.0,0.0,0.0
Adsubia,2021-07-12,0.0,0.0,0.0
Adsubia,2021-07-13,2.86,20.0,40.92
Adsubia,2021-07-14,5.79,40.5,81.83
Adsubia,2021-07-15,11.64,81.5,163.67
Adsubia,2021-07-16,14.0,98.0,196.4
Adsubia,2021-07-17,16.36,114.5,229.13
Adsubia,2021-07-18,18.64,130.5,261.87
Adsubia,2021-07-19,23.36,163.5,327.33
Adsubia,2021-07-20,23.36,163.5,327.33
Adsubia,2021-07-21,23.36,163.5,327.33
Adsubia,2021-07-22,23.36,163.5,327.33
Adsubia,2021-07-23,23.36,163.5,327.33
Adsubia,2021-07-24,23.36,163.5,327.33
Adsubia,2021-07-25,23.36,163.5,327.33
Adsubia,2021-07-26,23.36,163.5,327.33
Adsubia,2021-07-27,32.14,225.0,450.08
Adsubia,2021-07-28,40.86,286.0,572.83
Adsubia,2021-07-29,58.43,409.0,818.33
Agost,2021-07-01,4.43,31.0,62.58
Agost,2021-07-02,5.0,35.0,70.92
Agost,2021-07-03,5.64,39.5,79.27
Agost,2021-07-04,6.21,43.5,87.61
Agost,2021-07-05,7.43,52.0,104.3
Agost,2021-07-06,7.79,54.5,109.51
Agost,2021-07-07,8.14,57.0,114.73
Agost,2021-07-08,8.93,62.5,125.16
Agost,2021-07-09,9.79,68.5,137.67
Agost,2021-07-10,10.71,75.0,150.19
Agost,2021-07-11,11.57,81.0,162.7
Agost,2021-07-12,13.36,93.5,187.73
Agost,2021-07-13,13.71,96.0,192.94
Agost,2021-07-14,14.14,99.0,198.16
Agost,2021-07-15,14.86,104.0,208.59
Agost,2021-07-16,16.07,112.5,225.28
Agost,2021-07-17,17.21,120.5,241.97
Agost,2021-07-18,18.43,129.0,258.65
Agost,2021-07-19,20.86,146.0,292.03
Agost,2021-07-20,21.21,148.5,297.25
Agost,2021-07-21,21.57,151.0,302.46
Agost,2021-07-22,22.29,156.0,312.89
Agost,2021-07-23,22.29,156.0,312.89
Agost,2021-07-24,22.29,156.0,312.89
Agost,2021-07-25,22.29,156.0,312.89
Agost,2021-07-26,22.29,156.0,312.89
Agost,2021-07-27,23.07,161.5,323.32
Agost,2021-07-28,23.79,166.5,333.75
Agost,2021-07-29,25.29,177.0,354.61
Agramunt,2021-06-30,3.0,3.0,3.0
Agramunt,2021-07-01,3.0,6.0,6.0
Agramunt,2021-07-02,3.0,9.0,9.0
Agramunt,2021-07-03,3.0,12.0,12.0
Agramunt,2021-07-04,3.0,15.0,15.0
Agramunt,2021-07-05,3.0,18.0,18.0
Agramunt,2021-07-06,1.0,19.0,19.0
Agramunt,2021-07-07,2.0,21.0,21.0
Agramunt,2021-07-08,4.0,22.0,25.0
Agramunt,2021-07-09,1.0,20.0,26.0
Agramunt,2021-07-10,1.0,18.0,27.0
Agramunt,2021-07-11,1.67,16.67,28.67
Agramunt,2021-07-12,3.0,16.67,31.67
Agramunt,2021-07-13,3.0,16.67,34.67
Agramunt,2021-07-14,4.0,19.67,38.67
Agramunt,2021-07-15,2.0,19.67,37.67
Agramunt,2021-07-16,5.0,20.67,39.67
Agramunt,2021-07-17,2.0,21.67,38.67
Agramunt,2021-07-18,1.0,21.67,36.67
Agramunt,2021-07-19,6.0,26.0,39.67
Agramunt,2021-07-20,1.0,24.0,37.67
Agramunt,2021-07-21,1.0,22.0,37.67
Agramunt,2021-07-22,1.0,19.0,36.67
Agramunt,2021-07-23,1.0,18.0,33.67
Agramunt,2021-07-24,1.0,14.0,33.67
Agramunt,2021-07-25,1.0,13.0,33.67
Agramunt,2021-07-26,1.0,13.0,33.0
Agramunt,2021-07-27,2.0,9.0,32.0
Agramunt,2021-07-28,2.0,10.0,31.0
Agramunt,2021-07-29,1.67,10.67,28.67
Agramunt,2021-07-30,1.0,10.67,27.67
Agres,2021-07-01,0.0,0.0,0.0
Agres,2021-07-02,2.5,17.5,35.46
Agres,2021-07-03,5.0,35.0,70.92
Agres,2021-07-04,7.57,53.0,106.38
Agres,2021-07-05,12.64,88.5,177.3
Agres,2021-07-06,12.64,88.5,177.3
Agres,2021-07-07,12.64,88.5,177.3
Agres,2021-07-08,12.64,88.5,177.3
Agres,2021-07-09,17.71,124.0,248.22
Agres,2021-07-10,22.79,159.5,319.14
Agres,2021-07-11,27.86,195.0,390.07
Agres,2021-07-12,37.93,265.5,531.91
Agres,2021-07-13,37.93,265.5,531.91
Agres,2021-07-14,37.93,265.5,531.91
Agres,2021-07-15,37.93,265.5,531.91
Agres,2021-07-16,35.43,248.0,496.45
Agres,2021-07-17,32.86,230.0,460.99
Agres,2021-07-18,30.36,212.5,425.53
Agres,2021-07-19,25.29,177.0,354.61
Agres,2021-07-20,25.29,177.0,354.61
Agres,2021-07-21,25.29,177.0,354.61
Agres,2021-07-22,25.29,177.0,354.61
Agres,2021-07-23,25.29,177.0,354.61
Agres,2021-07-24,25.29,177.0,354.61
Agres,2021-07-25,25.29,177.0,354.61
Agres,2021-07-26,25.29,177.0,354.61
Agres,2021-07-27,25.29,177.0,354.61
Agres,2021-07-28,25.29,177.0,354.61
Agres,2021-07-29,25.29,177.0,354.61
Aguilar De Segarra,2021-07-11,1.0,1.0,1.0
Agullana,2021-07-07,1.0,1.0,1.0
Agullana,2021-07-08,1.0,2.0,2.0
Agullana,2021-07-09,1.0,3.0,3.0
Agullana,2021-07-10,1.0,4.0,4.0
Agullana,2021-07-11,1.0,5.0,5.0
Agullana,2021-07-12,1.0,6.0,6.0
Agullana,2021-07-13,1.0,7.0,7.0
Agullana,2021-07-14,1.0,8.0,8.0
Agullana,2021-07-15,1.11,8.11,9.11
Agullana,2021-07-16,1.22,8.33,10.33
Agullana,2021-07-17,1.33,8.66,11.66
Agullana,2021-07-18,1.44,9.1,13.1
Agullana,2021-07-19,1.56,9.66,14.66
Agullana,2021-07-20,1.67,10.33,16.33
Agullana,2021-07-21,1.78,11.11,18.11
Agullana,2021-07-22,2.0,12.11,19.11
Agullana,2021-07-23,1.67,12.67,19.78
Agullana,2021-07-24,1.0,12.45,19.78
Agullana,2021-07-25,1.75,12.87,20.53
Agullana,2021-07-26,2.5,13.93,22.03
Agullana,2021-07-27,4.0,16.37,25.03
Agullana,2021-07-28,3.0,17.7,27.03
Agullana,2021-07-29,1.0,16.92,27.03
Agullent,2021-07-01,5.93,41.5,83.75
Agullent,2021-07-02,5.93,41.5,83.75
Agullent,2021-07-03,5.93,41.5,83.75
Agullent,2021-07-04,5.93,41.5,83.75
Agullent,2021-07-05,5.93,41.5,83.75
Agullent,2021-07-06,5.93,41.5,83.75
Agullent,2021-07-07,5.93,41.5,83.75
Agullent,2021-07-08,5.93,41.5,83.75
Agullent,2021-07-09,5.36,37.5,75.38
Agullent,2021-07-10,4.79,33.5,67.0
Agullent,2021-07-11,4.14,29.0,58.63
Agullent,2021-07-12,2.93,20.5,41.88
Agullent,2021-07-13,3.71,26.0,52.35
Agullent,2021-07-14,4.43,31.0,62.81
Agullent,2021-07-15,5.93,41.5,83.75
Agullent,2021-07-16,7.14,50.0,100.5
Agullent,2021-07-17,8.36,58.5,117.25
Agullent,2021-07-18,9.57,67.0,134.0
Agullent,2021-07-19,11.93,83.5,167.5
Agullent,2021-07-20,13.43,94.0,188.44
Agullent,2021-07-21,14.93,104.5,209.38
Agullent,2021-07-22,17.93,125.5,251.26
Agullent,2021-07-23,19.14,134.0,268.01
Agullent,2021-07-24,20.29,142.0,284.76
Agullent,2021-07-25,21.5,150.5,301.51
Agullent,2021-07-26,23.93,167.5,335.01
Agullent,2021-07-27,22.43,157.0,314.07
Agullent,2021-07-28,20.93,146.5,293.13
Agullent,2021-07-29,17.93,125.5,251.26
Aielo De Malferit,2021-07-01,1.5,10.5,21.62
Aielo De Malferit,2021-07-02,1.5,10.5,21.62
Aielo De Malferit,2021-07-03,1.5,10.5,21.62
Aielo De Malferit,2021-07-04,1.5,10.5,21.62
Aielo De Malferit,2021-07-05,1.5,10.5,21.62
Aielo De Malferit,2021-07-06,1.93,13.5,27.02
Aielo De Malferit,2021-07-07,2.29,16.0,32.43
Aielo De Malferit,2021-07-08,3.07,21.5,43.24
Aielo De Malferit,2021-07-09,3.36,23.5,47.56
Aielo De Malferit,2021-07-10,3.64,25.5,51.89
Aielo De Malferit,2021-07-11,4.0,28.0,56.21
Aielo De Malferit,2021-07-12,4.57,32.0,64.86
Aielo De Malferit,2021-07-13,5.0,35.0,70.27
Aielo De Malferit,2021-07-14,5.36,37.5,75.67
Aielo De Malferit,2021-07-15,6.14,43.0,86.49
Aielo De Malferit,2021-07-16,9.86,69.0,138.38
Aielo De Malferit,2021-07-17,13.57,95.0,190.27
Aielo De Malferit,2021-07-18,17.29,121.0,242.17
Aielo De Malferit,2021-07-19,24.64,172.5,345.95
Aielo De Malferit,2021-07-20,24.64,172.5,345.95
Aielo De Malferit,2021-07-21,24.64,172.5,345.95
Aielo De Malferit,2021-07-22,24.64,172.5,345.95
Aielo De Malferit,2021-07-23,27.14,190.0,380.54
Aielo De Malferit,2021-07-24,29.64,207.5,415.14
Aielo De Malferit,2021-07-25,32.07,224.5,449.73
Aielo De Malferit,2021-07-26,37.0,259.0,518.92
Aielo De Malferit,2021-07-27,37.0,259.0,518.92
Aielo De Malferit,2021-07-28,37.0,259.0,518.92
Aielo De Malferit,2021-07-29,37.0,259.0,518.92
Aielo De Rugat,2021-07-01,0.0,0.0,0.0
Aielo De Rugat,2021-07-02,0.0,0.0,0.0
Aielo De Rugat,2021-07-03,0.0,0.0,0.0
Aielo De Rugat,2021-07-04,0.0,0.0,0.0
Aielo De Rugat,2021-07-05,0.0,0.0,0.0
Aielo De Rugat,2021-07-06,0.0,0.0,0.0
Aielo De Rugat,2021-07-07,0.0,0.0,0.0
Aielo De Rugat,2021-07-08,0.0,0.0,0.0
Aielo De Rugat,2021-07-09,0.0,0.0,0.0
Aielo De Rugat,2021-07-10,0.0,0.0,0.0
Aielo De Rugat,2021-07-11,0.0,0.0,0.0
Aielo De Rugat,2021-07-12,0.0,0.0,0.0
Aielo De Rugat,2021-07-13,0.0,0.0,0.0
Aielo De Rugat,2021-07-14,0.0,0.0,0.0
Aielo De Rugat,2021-07-15,0.0,0.0,0.0
Aielo De Rugat,2021-07-16,0.0,0.0,0.0
Aielo De Rugat,2021-07-17,0.0,0.0,0.0
Aielo De Rugat,2021-07-18,0.0,0.0,0.0
Aielo De Rugat,2021-07-19,0.0,0.0,0.0
Aielo De Rugat,2021-07-20,0.0,0.0,0.0
Aielo De Rugat,2021-07-21,0.0,0.0,0.0
Aielo De Rugat,2021-07-22,0.0,0.0,0.0
Aielo De Rugat,2021-07-23,0.0,0.0,0.0
Aielo De Rugat,2021-07-24,0.0,0.0,0.0
Aielo De Rugat,2021-07-25,0.0,0.0,0.0
Aielo De Rugat,2021-07-26,0.0,0.0,0.0
Aielo De Rugat,2021-07-27,11.14,78.0,156.25
Aielo De Rugat,2021-07-28,22.29,156.0,312.5
Aielo De Rugat,2021-07-29,44.64,312.5,625.0
Aiguafreda,2021-06-21,1.0,1.0,1.0
Aiguafreda,2021-06-22,1.0,2.0,2.0
Aiguafreda,2021-06-23,2.0,4.0,4.0
Aiguafreda,2021-06-24,1.0,5.0,5.0
Aiguafreda,2021-06-25,1.0,6.0,6.0
Aiguafreda,2021-06-26,2.0,8.0,8.0
Aiguafreda,2021-06-27,3.0,11.0,11.0
Aiguafreda,2021-06-28,5.0,16.0,16.0
Aiguafreda,2021-06-29,2.0,17.0,18.0
Aiguafreda,2021-06-30,2.0,18.0,20.0
Aiguafreda,2021-07-01,5.0,21.0,25.0
Aiguafreda,2021-07-02,1.0,21.0,26.0
Aiguafreda,2021-07-03,1.0,21.0,27.0
Aiguafreda,2021-07-04,2.0,21.0,29.0
Aiguafreda,2021-07-05,4.0,22.0,33.0
Aiguafreda,2021-07-06,4.0,21.0,36.0
Aiguafreda,2021-07-07,1.0,20.0,36.0
Aiguafreda,2021-07-08,4.0,22.0,38.0
Aiguafreda,2021-07-09,3.25,20.25,40.25
Aiguafreda,2021-07-10,2.5,21.75,41.75
Aiguafreda,2021-07-11,1.0,21.75,40.75
Aiguafreda,2021-07-12,1.0,20.75,38.75
Aiguafreda,2021-07-13,1.0,17.75,34.75
Aiguafreda,2021-07-14,1.0,14.75,33.75
Aiguafreda,2021-07-15,1.0,14.75,32.75
Aiguafreda,2021-07-16,1.0,11.75,28.75
Aiguafreda,2021-07-17,1.0,9.5,28.75
Aiguafreda,2021-07-18,1.0,8.0,28.75
Aiguafreda,2021-07-19,1.0,8.0,27.75
Aiguafreda,2021-07-20,1.0,8.0,24.75
Aiguafreda,2021-07-21,1.0,8.0,21.75
Aiguafreda,2021-07-22,1.0,8.0,21.75
Aiguafreda,2021-07-23,1.0,8.0,18.75
Aiguafreda,2021-07-24,1.0,8.0,16.5
Aiguafreda,2021-07-25,1.0,8.0,15.0
Aiguafreda,2021-07-26,2.0,9.0,16.0
Aiguafreda,2021-07-27,4.0,12.0,19.0
Aiguafreda,2021-07-28,1.0,12.0,19.0
Aiguafreda,2021-07-29,4.0,15.0,22.0
Aiguafreda,2021-07-30,3.0,17.0,24.0
Aiguafreda,2021-07-31,1.0,17.0,24.0
Aiguamurcia,2021-07-01,1.0,1.0,1.0
Aiguamurcia,2021-07-02,1.0,2.0,2.0
Aiguamurcia,2021-07-03,1.0,3.0,3.0
Aiguamurcia,2021-07-04,1.0,4.0,4.0
Aiguamurcia,2021-07-05,1.0,5.0,5.0
Aiguamurcia,2021-07-06,1.0,6.0,6.0
Aiguamurcia,2021-07-07,1.0,7.0,7.0
Aiguamurcia,2021-07-08,1.0,8.0,8.0
Aiguamurcia,2021-07-09,1.0,8.0,9.0
Aiguamurcia,2021-07-10,1.0,8.0,10.0
Aiguamurcia,2021-07-11,2.0,9.0,12.0
Aiguamurcia,2021-07-12,4.0,12.0,16.0
Aiguamurcia,2021-07-13,3.25,14.25,19.25
Aiguamurcia,2021-07-14,2.5,15.75,21.75
Aiguamurcia,2021-07-15,1.0,15.75,22.75
Aiguamurcia,2021-07-16,1.0,15.75,22.75
Aiguamurcia,2021-07-17,1.0,15.75,22.75
Aiguamurcia,2021-07-18,1.0,15.75,22.75
Aiguamurcia,2021-07-19,1.0,14.75,22.75
Aiguamurcia,2021-07-20,2.0,12.75,23.75
Aiguamurcia,2021-07-21,4.0,13.5,26.75
Aiguamurcia,2021-07-22,3.0,14.0,28.75
Aiguamurcia,2021-07-23,1.0,14.0,28.75
Aiguamurcia,2021-07-24,1.2,14.2,28.95
Aiguamurcia,2021-07-25,1.4,14.6,29.35
Aiguamurcia,2021-07-26,1.6,15.2,28.95
Aiguamurcia,2021-07-27,2.0,16.2,26.95
Aiguamurcia,2021-07-28,1.0,15.2,24.7
Aiguaviva,2021-06-29,1.0,1.0,1.0
Aiguaviva,2021-06-30,1.0,2.0,2.0
Aiguaviva,2021-07-01,1.0,3.0,3.0
Aiguaviva,2021-07-02,1.17,4.17,4.17
Aiguaviva,2021-07-03,1.33,5.5,5.5
Aiguaviva,2021-07-04,1.5,7.0,7.0
Aiguaviva,2021-07-05,1.67,8.67,8.67
Aiguaviva,2021-07-06,2.0,10.67,10.67
Aiguaviva,2021-07-07,1.67,11.34,12.34
Aiguaviva,2021-07-08,1.0,11.34,13.34
Aiguaviva,2021-07-09,1.0,11.34,14.34
Aiguaviva,2021-07-10,1.0,11.17,15.34
Aiguaviva,2021-07-11,1.0,10.84,16.34
Aiguaviva,2021-07-12,1.0,10.34,17.34
Aiguaviva,2021-07-13,1.0,9.67,18.34
Aiguaviva,2021-07-14,1.0,8.67,18.34
Aiguaviva,2021-07-15,3.0,10.0,20.34
Aiguaviva,2021-07-16,1.0,10.0,20.34
Aiguaviva,2021-07-17,1.0,10.0,20.17
Aiguaviva,2021-07-18,1.0,10.0,19.84
Aiguaviva,2021-07-19,1.0,10.0,19.34
Aiguaviva,2021-07-20,1.0,10.0,18.67
Aiguaviva,2021-07-21,1.0,10.0,17.67
Aiguaviva,2021-07-22,1.0,10.0,17.0
Aiguaviva,2021-07-23,1.0,8.0,17.0
Aiguaviva,2021-07-24,1.0,8.0,17.0
Aiguaviva,2021-07-25,1.0,8.0,17.0
Aiguaviva,2021-07-26,1.0,8.0,17.0
Aiguaviva,2021-07-27,1.0,8.0,17.0
Aiguaviva,2021-07-28,1.0,8.0,17.0
Aiguaviva,2021-07-29,1.0,8.0,17.0
Aiguaviva,2021-07-30,1.0,8.0,15.0
Aiguaviva,2021-07-31,1.0,8.0,15.0
Aigues,2021-07-01,0.0,0.0,0.0
Aigues,2021-07-02,0.0,0.0,0.0
Aigues,2021-07-03,0.0,0.0,0.0
Aigues,2021-07-04,0.0,0.0,0.0
Aigues,2021-07-05,0.0,0.0,0.0
Aigues,2021-07-06,0.0,0.0,0.0
Aigues,2021-07-07,0.0,0.0,0.0
Aigues,2021-07-08,0.0,0.0,0.0
Aigues,2021-07-09,2.86,20.0,40.57
Aigues,2021-07-10,5.79,40.5,81.14
Aigues,2021-07-11,8.64,60.5,121.7
Aigues,2021-07-12,14.43,101.0,202.84
Aigues,2021-07-13,14.43,101.0,202.84
Aigues,2021-07-14,14.43,101.0,202.84
Aigues,2021-07-15,14.43,101.0,202.84
Aigues,2021-07-16,15.93,111.5,223.12
Aigues,2021-07-17,17.36,121.5,243.41
Aigues,2021-07-18,18.79,131.5,263.69
Aigues,2021-07-19,21.71,152.0,304.26
Aigues,2021-07-20,23.5,164.5,329.62
Aigues,2021-07-21,25.29,177.0,354.97
Aigues,2021-07-22,28.93,202.5,405.68
Aigues,2021-07-23,30.36,212.5,425.96
Aigues,2021-07-24,31.86,223.0,446.25
Aigues,2021-07-25,33.29,233.0,466.53
Aigues,2021-07-26,36.21,253.5,507.1
Aigues,2021-07-27,39.79,278.5,557.81
Aigues,2021-07-28,43.43,304.0,608.52
Aigues,2021-07-29,50.64,354.5,709.94
Ain,2021-07-01,0.0,0.0,0.0
Ain,2021-07-02,0.0,0.0,0.0
Ain,2021-07-03,0.0,0.0,0.0
Ain,2021-07-04,0.0,0.0,0.0
Ain,2021-07-05,0.0,0.0,0.0
Ain,2021-07-06,0.0,0.0,0.0
Ain,2021-07-07,0.0,0.0,0.0
Ain,2021-07-08,0.0,0.0,0.0
Ain,2021-07-09,0.0,0.0,0.0
Ain,2021-07-10,0.0,0.0,0.0
Ain,2021-07-11,0.0,0.0,0.0
Ain,2021-07-12,0.0,0.0,0.0
Ain,2021-07-13,0.0,0.0,0.0
Ain,2021-07-14,0.0,0.0,0.0
Ain,2021-07-15,0.0,0.0,0.0
Ain,2021-07-16,0.0,0.0,0.0
Ain,2021-07-17,0.0,0.0,0.0
Ain,2021-07-18,0.0,0.0,0.0
Ain,2021-07-19,0.0,0.0,0.0
Ain,2021-07-20,0.0,0.0,0.0
Ain,2021-07-21,0.0,0.0,0.0
Ain,2021-07-22,0.0,0.0,0.0
Ain,2021-07-23,0.0,0.0,0.0
Ain,2021-07-24,0.0,0.0,0.0
Ain,2021-07-25,0.0,0.0,0.0
Ain,2021-07-26,0.0,0.0,0.0
Ain,2021-07-27,0.0,0.0,0.0
Ain,2021-07-28,0.0,0.0,0.0
Ain,2021-07-29,0.0,0.0,0.0
Aitona,2021-06-29,1.0,1.0,1.0
Aitona,2021-06-30,1.0,2.0,2.0
Aitona,2021-07-01,1.0,3.0,3.0
Aitona,2021-07-02,1.0,4.0,4.0
Aitona,2021-07-03,1.0,5.0,5.0
Aitona,2021-07-04,1.0,6.0,6.0
Aitona,2021-07-05,1.0,7.0,7.0
